,c,t,ne,Te
2101,8150.0,263577,2627.975056117799,9364.241773119842
2102,8154.0,263734,2745.403088741761,9755.235796887642
2103,8156.0,263822,3778.760496290104,9492.729489014506
2104,8158.0,263892,3905.5615545535243,9154.08507195481
2105,8160.0,263971,3946.1242076510116,9999.99999935699
2106,8162.0,264042,3873.4938913320207,9079.183559023186
2107,8164.0,264125,3196.8281506419844,9122.23784240399
2108,8166.0,264194,4035.649645974745,9857.024843863559
2109,8168.0,264275,2556.765272265982,9998.91651528272
2110,8170.0,264347,3421.1823190906557,8967.070425125497
2111,8174.0,264769,2965.0210832249068,6263.91535952865
2112,8176.0,264850,3266.702203874079,9230.121258689012
2113,8178.0,264919,3306.5229669327186,8679.088861308126
2114,8180.0,265000,3133.174498249315,9999.999999999998
2115,8182.0,265083,3547.6155582132824,9995.650119306798
2116,8184.0,265153,2563.5080233201074,9751.64766695508
2117,8186.0,265232,3243.6286567608336,9197.752829886524
2118,8188.0,265302,2427.4150923807815,7828.28644424298
2119,8190.0,265386,3161.66502702962,9259.59032668473
2120,8194.0,265543,2718.8608678562555,9301.102399943016
2121,8196.0,265615,3454.8887407326806,9998.21627221588
2122,8198.0,265699,2967.849756969227,9630.658700789983
2123,8200.0,265768,3221.0173861813123,9292.590436790448
2124,8202.0,265849,2405.4897424541555,9346.03701752794
2125,8204.0,265918,2837.533902126568,9307.269431323313
2126,8206.0,266001,2501.209848447949,8561.76430584672
2127,8208.0,266071,2745.7769859203954,9429.277943499997
2128,8210.0,266151,2833.991198764956,8820.818161997862
2129,8214.0,266562,2471.525770159766,9999.99999983002
2130,8216.0,266642,2574.8400079734715,9405.42671879417
2131,8218.0,266715,2412.0541209880416,9999.999999999989
2132,8220.0,266796,2548.1141358471345,9736.949010559072
2133,8222.0,266865,2781.1440339543747,9533.984363267293
2134,8224.0,266949,2648.6797317259366,9334.061031171315
2135,8226.0,267018,2729.691670072356,9326.206026581864
2136,8228.0,267098,2277.229200810375,9438.424480020014
2137,8230.0,267168,2763.5973169054973,9077.212658568373
2138,8234.0,267327,2715.482220041406,9999.99999843103
2139,8236.0,267410,2408.5066366539118,9710.043083605055
2140,8238.0,267479,2582.937262584161,9771.717029903286
2141,8240.0,267560,3820.4557741228878,911.1627066899945
2142,8242.0,267642,1977.0934123133372,9578.477693679593
2143,8244.0,267712,2734.08464663301,9999.999999999998
2144,8246.0,267795,1949.8418344526006,9444.694812539903
2145,8248.0,267865,1728.3222863328087,3903.5161053809875
2146,8250.0,267949,1564.5505553950272,9647.01652641995
2147,8254.0,268359,2113.6759423322305,9580.927513357537
2148,8256.0,268428,2223.8349157520292,9731.02401943142
2149,8258.0,268509,1877.3123007345753,9473.700509070126
2150,8260.0,268581,2468.334867253026,8672.143450105123
2151,8262.0,268662,2311.6542175189647,9999.99999993044
2152,8264.0,268731,1491.9557465915934,4762.0904790744435
2153,8266.0,268811,1849.85296490427,9542.809099601067
2154,8268.0,268894,1647.50517927072,9585.222361987075
2155,8270.0,268964,1858.1687387530164,9541.395014070406
2156,8274.0,269120,2282.3590563775506,9372.692617317096
2157,8276.0,269202,2095.081794843034,9944.557810349186
2158,8278.0,269275,2244.780971576823,9999.999999952275
2159,8280.0,269356,1663.4599184409046,9604.245421171288
2160,8282.0,269425,1638.9754118161607,9998.108328525197
2161,8284.0,269505,1858.9855892976739,9524.624893596627
2162,8286.0,269577,3974.2926287682008,9241.982701133356
2163,8288.0,269658,1441.6224332818783,9650.353403110828
2164,8290.0,269727,1751.6841869493305,9576.5801741459
2165,8294.0,270149,2039.4930512771555,9509.598213801171
2166,8296.0,270232,1517.1510208732232,9616.813683985343
2167,8298.0,270311,1482.673536886133,8509.868049285424
2168,8300.0,270382,2580.997632120267,8075.567112535255
2169,8302.0,270460,1827.0128072321036,9804.772538248872
2170,8304.0,270534,1611.674252051775,9604.365766312923
2171,8306.0,270614,1418.4659697309733,9630.348245650213
2172,8308.0,270683,8664.33734769346,9989.284961406152
2173,8310.0,270764,1633.743222292826,8751.032422215103
2174,8314.0,270922,1713.9398741855289,9999.999999603508
2175,8316.0,270994,1373.975578295791,9863.06300279922
2176,8318.0,271078,1463.9392958036922,9961.482082200731
2177,8320.0,271150,1734.453296203374,9585.963173612976
2178,8322.0,271230,1442.5272664215843,9799.835567319647
2179,8324.0,271299,1553.2204092452153,9673.193738294643
2180,8326.0,271380,1666.0404276783986,9601.009029676645
2181,8328.0,271462,1402.0634989153225,9150.457709673727
2182,8330.0,271532,1944.2737020737252,9999.9999951236
2183,8334.0,271955,1519.694268136291,9612.910397425212
2184,8336.0,272036,1841.3923520343094,9999.999999890902
2185,8338.0,272105,2549.4502791411837,9446.281888158295
2186,8340.0,272190,1176.0153621602674,9853.108642113799
2187,8342.0,272259,1335.3554751274978,9936.857756520481
2188,8344.0,272339,1184.5079321587402,9823.779178336514
2189,8346.0,272408,1246.097565847546,9710.310727408643
2190,8348.0,272492,1140.4712529735489,9674.288967258515
2191,8350.0,272561,1327.4583461403347,9648.13169225226
2192,8354.0,272718,1431.6140030992915,9890.301019258577
2193,8356.0,272804,1677.9688587793164,9591.795414409791
2194,8358.0,272883,655.5646819964885,0.21933444696168558
2195,8360.0,272954,10935.834141221205,9999.993494637072
2196,8362.0,273033,1411.0993823326228,9639.479099692206
2197,8364.0,273106,1170.3780420994985,9999.999999999998
2198,8366.0,273187,1549.9590832147258,9888.324588953725
2199,8368.0,273256,1687.3851195561845,9278.422707137592
